date,price,bedrooms,bathrooms,sqft_living,floors,condition,city,statezip,country
25-06-2014 00:00,1150000,3,2,2110,2,5,Sammamish,WA 98075,USA
25-06-2014 00:00,374500,3,2.25,1400,2,3,Kenmore,WA 98028,USA
25-06-2014 00:00,450000,4,2.75,2310,1,3,Seattle,WA 98118,USA
25-06-2014 00:00,744500,5,2.5,2700,1,4,Bellevue,WA 98005,USA
25-06-2014 00:00,913888,5,2.25,2370,2,4,Bellevue,WA 98006,USA
25-06-2014 00:00,760000,4,2.5,2760,2,5,Seattle,WA 98115,USA
25-06-2014 00:00,346500,2,1.75,1610,1,3,Seattle,WA 98108,USA
25-06-2014 00:00,280000,3,1.75,1230,1,3,Renton,WA 98058,USA
25-06-2014 00:00,557500,3,1.75,1900,1,4,Bellevue,WA 98008,USA
25-06-2014 00:00,260000,3,1.5,1580,1,3,Des Moines,WA 98148,USA
25-06-2014 00:00,1330000,3,1.5,1940,1.5,3,Seattle,WA 98119,USA
25-06-2014 00:00,640000,3,1.75,1620,1,5,Seattle,WA 98103,USA
25-06-2014 00:00,280000,7,2.5,1940,2,3,Auburn,WA 98092,USA
25-06-2014 00:00,205000,3,1,1230,1,3,Federal Way,WA 98003,USA
25-06-2014 00:00,957000,5,3.25,3160,2,3,Seattle,WA 98199,USA
25-06-2014 00:00,625000,5,2.5,2700,1,4,Bellevue,WA 98005,USA
25-06-2014 00:00,680000,4,1.5,1880,1,5,Seattle,WA 98146,USA
25-06-2014 00:00,150000,2,1,890,1,3,Burien,WA 98146,USA
25-06-2014 00:00,255950,3,2.5,1720,2,3,Kent,WA 98031,USA
25-06-2014 00:00,246500,3,2.5,1620,2,3,Maple Valley,WA 98038,USA
25-06-2014 00:00,450000,2,1,1380,1,4,Seattle,WA 98115,USA
25-06-2014 00:00,595888,3,1.75,1870,1,5,Seattle,WA 98177,USA
25-06-2014 00:00,454000,3,1,1970,1,4,Snoqualmie,WA 98065,USA
25-06-2014 00:00,299900,3,1,1110,1,3,Shoreline,WA 98155,USA
25-06-2014 00:00,200000,3,2,1190,1,3,Auburn,WA 98092,USA
25-06-2014 00:00,346500,3,1,1150,1,4,Seattle,WA 98106,USA
25-06-2014 00:00,585000,4,2.75,2890,1,3,Kirkland,WA 98034,USA
25-06-2014 00:00,383000,3,1.75,1500,1,3,Woodinville,WA 98072,USA
25-06-2014 00:00,519000,4,2.5,1950,1.5,4,Seattle,WA 98107,USA
25-06-2014 00:00,410000,3,1.5,1250,1,5,Newcastle,WA 98056,USA
25-06-2014 00:00,578000,4,2.5,2070,2,3,Issaquah,WA 98029,USA
25-06-2014 00:00,1280000,4,3.5,4660,2,3,Bellevue,WA 98006,USA
25-06-2014 00:00,395000,2,2.25,1350,2,3,Seattle,WA 98136,USA
25-06-2014 00:00,364000,3,2.5,1800,2,3,Seattle,WA 98126,USA
25-06-2014 00:00,240000,3,2.25,1481,2,3,Auburn,WA 98002,USA
25-06-2014 00:00,328423,3,2.5,1730,2,3,Seattle,WA 98146,USA
25-06-2014 00:00,594000,4,2.75,2720,2,3,Kenmore,WA 98028,USA
25-06-2014 00:00,425000,3,2.5,2320,3,3,Seattle,WA 98177,USA
25-06-2014 00:00,309620,3,2.5,1860,2,3,Duvall,WA 98019,USA
25-06-2014 00:00,260000,5,2.5,2025,2,3,Pacific,WA 98047,USA
25-06-2014 00:00,563500,3,2.5,1400,3.5,3,Seattle,WA 98103,USA
25-06-2014 00:00,975000,5,3,2620,2,3,Seattle,WA 98115,USA
26-06-2014 00:00,937000,3,1.75,2450,2,3,Seattle,WA 98119,USA
26-06-2014 00:00,518500,3,3.5,1590,3,3,Seattle,WA 98103,USA
26-06-2014 00:00,563500,4,1.75,2085,1,3,Fall City,WA 98024,USA
26-06-2014 00:00,1050000,4,3.5,3450,2,3,Bellevue,WA 98006,USA
26-06-2014 00:00,350000,3,2.25,1780,2,4,Renton,WA 98058,USA
26-06-2014 00:00,826000,4,2.5,3060,2,3,Issaquah,WA 98029,USA
26-06-2014 00:00,225000,3,2,1700,1,5,Burien,WA 98146,USA
26-06-2014 00:00,235867,4,2,1330,1,4,Renton,WA 98056,USA
26-06-2014 00:00,399000,4,3,3060,2,3,Covington,WA 98042,USA
26-06-2014 00:00,177500,3,1.5,1220,1,3,Renton,WA 98057,USA
26-06-2014 00:00,224000,4,1.5,1600,1,4,Auburn,WA 98002,USA
26-06-2014 00:00,302000,4,1.75,1530,1.5,3,Renton,WA 98058,USA
26-06-2014 00:00,760000,3,2.5,1980,1,5,Mercer Island,WA 98040,USA
26-06-2014 00:00,460000,3,2.5,1730,1,3,Kirkland,WA 98034,USA
26-06-2014 00:00,415000,3,1,1170,1,3,Seattle,WA 98125,USA
26-06-2014 00:00,669000,2,1.75,1950,1,4,Burien,WA 98166,USA
26-06-2014 00:00,254600,3,2,1470,1,4,Auburn,WA 98092,USA
26-06-2014 00:00,357250,3,1.5,1400,1,4,Seattle,WA 98125,USA
26-06-2014 00:00,910000,4,3.5,4040,2,3,Woodinville,WA 98077,USA
26-06-2014 00:00,725000,6,3,3110,1.5,5,Seattle,WA 98103,USA
26-06-2014 00:00,670000,3,1.5,1490,1.5,4,Seattle,WA 98122,USA
26-06-2014 00:00,440000,4,1.5,1770,2,3,Seattle,WA 98116,USA
26-06-2014 00:00,1025000,4,3.5,3320,1,4,Mercer Island,WA 98040,USA
26-06-2014 00:00,320000,2,1,950,1,3,Seattle,WA 98126,USA
26-06-2014 00:00,310000,4,2.5,2430,2,3,Covington,WA 98042,USA
26-06-2014 00:00,772650,4,2.5,2660,1,3,Bellevue,WA 98005,USA
26-06-2014 00:00,669950,4,2.5,2670,2,3,Sammamish,WA 98074,USA
26-06-2014 00:00,690000,5,3.5,2720,2,3,Seattle,WA 98115,USA
26-06-2014 00:00,385000,4,2.5,3200,1,5,Kent,WA 98031,USA
26-06-2014 00:00,663000,3,2.5,2480,1.5,4,Vashon,WA 98070,USA
26-06-2014 00:00,300000,3,2.25,1780,1,3,Renton,WA 98058,USA
26-06-2014 00:00,225500,2,1.75,1590,1,4,Auburn,WA 98002,USA
26-06-2014 00:00,320000,3,2,1550,1.5,3,North Bend,WA 98045,USA
26-06-2014 00:00,775000,3,2.75,2850,1,4,Bellevue,WA 98006,USA
26-06-2014 00:00,805000,3,2.75,2600,1.5,5,Seattle,WA 98116,USA
26-06-2014 00:00,252750,4,1,1230,1.5,3,Burien,WA 98166,USA
26-06-2014 00:00,254000,5,2,2080,1,5,Auburn,WA 98001,USA
26-06-2014 00:00,620000,6,3.5,3600,2,3,Snoqualmie,WA 98065,USA
26-06-2014 00:00,435000,4,2.75,2110,1,3,Bothell,WA 98011,USA
26-06-2014 00:00,460000,4,2.5,2550,1,4,Lake Forest Park,WA 98155,USA
26-06-2014 00:00,268000,3,2.5,1650,2,3,Kent,WA 98031,USA
26-06-2014 00:00,446000,2,1.5,1370,2,3,Seattle,WA 98122,USA
26-06-2014 00:00,285000,2,1,1010,1,3,Lake Forest Park,WA 98155,USA
26-06-2014 00:00,530000,3,2,2330,2.5,3,Bellevue,WA 98005,USA
26-06-2014 00:00,402000,2,1,620,1,5,Seattle,WA 98107,USA
26-06-2014 00:00,358000,3,1.5,2450,1,4,Snoqualmie,WA 98065,USA
26-06-2014 00:00,354950,4,2.75,2530,1,5,Federal Way,WA 98023,USA
26-06-2014 00:00,405000,4,2.5,2220,2,3,Renton,WA 98059,USA
26-06-2014 00:00,568000,4,1.75,2110,1,4,Redmond,WA 98053,USA
26-06-2014 00:00,575000,5,3,3690,1,3,Des Moines,WA 98198,USA
26-06-2014 00:00,315000,4,2.5,1940,1,4,Kent,WA 98042,USA
26-06-2014 00:00,280927,4,2.25,2070,2,4,Kent,WA 98032,USA
26-06-2014 00:00,440000,4,2.5,2160,1,4,Lake Forest Park,WA 98155,USA
26-06-2014 00:00,270000,4,2.25,2600,1,3,Seattle,WA 98178,USA
26-06-2014 00:00,755000,4,2.75,2880,1.5,3,Seattle,WA 98144,USA
26-06-2014 00:00,289659,4,2.25,2260,2,4,Kent,WA 98031,USA
26-06-2014 00:00,555000,5,3,3640,2,3,Maple Valley,WA 98038,USA
26-06-2014 00:00,450000,3,1.5,1530,1,3,Lake Forest Park,WA 98155,USA
26-06-2014 00:00,1145000,3,2.5,2490,2,5,Seattle,WA 98109,USA
26-06-2014 00:00,495000,3,1.75,1440,1,3,Sammamish,WA 98074,USA
26-06-2014 00:00,1250000,3,3,3760,2.5,4,Seattle,WA 98116,USA
26-06-2014 00:00,580000,4,1.75,1720,1,3,Redmond,WA 98052,USA
26-06-2014 00:00,560000,4,2.5,2480,1,5,Kenmore,WA 98028,USA
26-06-2014 00:00,1080000,4,3.5,3990,2,3,Bellevue,WA 98006,USA
26-06-2014 00:00,450000,2,1.75,840,1,3,Seattle,WA 98107,USA
26-06-2014 00:00,815000,3,2,2270,1,4,Mercer Island,WA 98040,USA
26-06-2014 00:00,354000,4,2.5,2580,2,3,Kent,WA 98031,USA
26-06-2014 00:00,279900,3,1.75,1580,1,3,Federal Way,WA 98003,USA
26-06-2014 00:00,339000,2,1,950,1,4,Seattle,WA 98108,USA
26-06-2014 00:00,1340000,4,3.5,3190,2,3,Seattle,WA 98144,USA
26-06-2014 00:00,710000,3,3.25,3740,2.5,3,Burien,WA 98166,USA
26-06-2014 00:00,815000,4,2.75,2620,1,4,Seattle,WA 98117,USA
26-06-2014 00:00,800000,3,1.75,2080,1,3,Kirkland,WA 98033,USA
26-06-2014 00:00,638000,3,2,1660,1,5,Seattle,WA 98116,USA
26-06-2014 00:00,475580,3,1.75,1520,1,3,Sammamish,WA 98074,USA
26-06-2014 00:00,243800,3,1,1140,1,4,Issaquah,WA 98027,USA
26-06-2014 00:00,600000,3,2.5,3240,2,3,Snoqualmie,WA 98065,USA
26-06-2014 00:00,620000,3,2,2460,1,4,Issaquah,WA 98027,USA
26-06-2014 00:00,750000,4,2.75,1750,1.5,3,Seattle,WA 98122,USA
26-06-2014 00:00,626000,3,1.75,2430,2,4,Seattle,WA 98117,USA
26-06-2014 00:00,230000,3,1,1060,1,4,SeaTac,WA 98188,USA
26-06-2014 00:00,537000,3,3,2410,2,3,Lake Forest Park,WA 98155,USA
26-06-2014 00:00,210000,2,1,720,1,3,Burien,WA 98166,USA
26-06-2014 00:00,200500,3,1.75,1260,1,4,Kent,WA 98030,USA
26-06-2014 00:00,253500,3,1,1640,1,4,Federal Way,WA 98003,USA
26-06-2014 00:00,150000,3,1,1310,1,3,Auburn,WA 98001,USA
26-06-2014 00:00,440000,3,1.5,2120,1,4,Seattle,WA 98108,USA
26-06-2014 00:00,667000,3,1.75,3320,1.5,4,Enumclaw,WA 98022,USA
26-06-2014 00:00,660000,3,1,1210,1,3,Bellevue,WA 98006,USA
26-06-2014 00:00,695000,3,2.75,2590,2,3,Bellevue,WA 98006,USA
26-06-2014 00:00,440000,4,2.5,2250,2,3,Renton,WA 98059,USA
26-06-2014 00:00,1388000,4,3,4040,1,3,Clyde Hill,WA 98004,USA
26-06-2014 00:00,219500,3,1,1090,1.5,5,Auburn,WA 98002,USA
26-06-2014 00:00,220000,3,1.5,1660,2,3,Auburn,WA 98001,USA
26-06-2014 00:00,270000,2,1,1780,1,4,Auburn,WA 98001,USA
26-06-2014 00:00,900000,4,3.5,3370,2,3,Seattle,WA 98126,USA
26-06-2014 00:00,1990000,5,3,4480,2.5,5,Seattle,WA 98112,USA
26-06-2014 00:00,800000,4,2.5,2990,2,3,Woodinville,WA 98077,USA
26-06-2014 00:00,365000,5,2,2280,1.5,3,Burien,WA 98166,USA
26-06-2014 00:00,1387800,3,3,2480,2,3,Seattle,WA 98199,USA
26-06-2014 00:00,451000,5,2.75,2830,1.5,3,Kirkland,WA 98034,USA
26-06-2014 00:00,202000,2,1,920,1,4,Burien,WA 98168,USA
26-06-2014 00:00,1410000,4,2.25,3250,2,3,Medina,WA 98039,USA
26-06-2014 00:00,471000,2,1.75,1240,1,5,Seattle,WA 98126,USA
26-06-2014 00:00,827000,4,2.5,3230,1,3,Bellevue,WA 98006,USA
26-06-2014 00:00,235000,5,2.5,2500,1,3,Des Moines,WA 98198,USA
26-06-2014 00:00,216500,2,1.75,1390,1,4,Des Moines,WA 98198,USA
26-06-2014 00:00,359000,5,1.75,1940,1.5,4,Burien,WA 98166,USA
26-06-2014 00:00,252500,3,2,1900,1,3,Federal Way,WA 98023,USA
26-06-2014 00:00,370000,3,1.5,2380,1,4,Kenmore,WA 98028,USA
26-06-2014 00:00,663000,3,2,1480,1,5,Seattle,WA 98117,USA
26-06-2014 00:00,971971,4,3.75,3460,2,3,Renton,WA 98059,USA
26-06-2014 00:00,420000,3,1.75,1444,1.5,3,Vashon,WA 98070,USA
26-06-2014 00:00,330675,4,3,1930,1,3,Duvall,WA 98019,USA
26-06-2014 00:00,240000,4,1,1200,1.5,3,Seattle,WA 98133,USA
26-06-2014 00:00,334888,3,2.5,1769,2,3,Auburn,WA 98092,USA
26-06-2014 00:00,414000,3,2.5,2490,2.5,3,Renton,WA 98059,USA
26-06-2014 00:00,782900,4,3.25,3060,2,3,Issaquah,WA 98027,USA
26-06-2014 00:00,525000,4,2.75,3030,2,3,Renton,WA 98059,USA
26-06-2014 00:00,429900,3,2.5,2370,2,3,Duvall,WA 98019,USA
26-06-2014 00:00,390000,3,3.25,1370,2,3,Seattle,WA 98116,USA
26-06-2014 00:00,224000,3,1.75,1500,1,3,Black Diamond,WA 98010,USA
27-06-2014 00:00,257500,3,2.25,1715,2,3,Federal Way,WA 98003,USA
27-06-2014 00:00,665000,2,1,1110,1,3,Seattle,WA 98119,USA
27-06-2014 00:00,327000,5,2.75,2400,2,3,Auburn,WA 98092,USA
27-06-2014 00:00,425000,3,1,1520,1.5,5,Renton,WA 98059,USA
27-06-2014 00:00,687500,4,2.75,3190,2,3,Sammamish,WA 98075,USA
27-06-2014 00:00,672500,3,2.25,2400,1.5,4,Seattle,WA 98117,USA
27-06-2014 00:00,140000,3,1,1060,1,3,Des Moines,WA 98198,USA
27-06-2014 00:00,215500,2,1.75,1220,1,3,Auburn,WA 98001,USA
27-06-2014 00:00,464900,4,2.25,2020,1,4,Kirkland,WA 98034,USA
27-06-2014 00:00,417000,4,2.25,2300,1,3,Seattle,WA 98125,USA
27-06-2014 00:00,453000,4,2.75,2300,1,5,Vashon,WA 98070,USA
27-06-2014 00:00,700000,3,2.5,1660,2,3,Seattle,WA 98109,USA
27-06-2014 00:00,1619999,4,3,3900,1,5,Bellevue,WA 98006,USA
27-06-2014 00:00,259500,3,1.75,1650,1,3,SeaTac,WA 98188,USA
27-06-2014 00:00,460000,4,2.5,2110,1,4,Issaquah,WA 98027,USA
27-06-2014 00:00,561500,3,1.75,1960,1,4,Seattle,WA 98115,USA
27-06-2014 00:00,641000,4,2.5,2770,2,3,Carnation,WA 98014,USA
27-06-2014 00:00,330000,4,1.75,2440,1,3,Kent,WA 98032,USA
27-06-2014 00:00,447000,2,1,1320,1,3,Seattle,WA 98177,USA
27-06-2014 00:00,320000,4,2.5,2570,2,3,Maple Valley,WA 98038,USA
27-06-2014 00:00,212700,2,1,940,1,3,Seattle,WA 98126,USA
27-06-2014 00:00,260000,2,1,700,1,3,Seattle,WA 98122,USA
27-06-2014 00:00,410000,3,2,1400,2,4,Vashon,WA 98070,USA
27-06-2014 00:00,355000,4,2.5,1890,2,3,Maple Valley,WA 98038,USA
27-06-2014 00:00,275500,2,1,720,1,5,Shoreline,WA 98133,USA
27-06-2014 00:00,415000,3,1.75,2410,1,4,Renton,WA 98058,USA
27-06-2014 00:00,279000,3,2.5,1630,1,3,Kent,WA 98042,USA
27-06-2014 00:00,350000,5,1.75,2330,1,4,Renton,WA 98059,USA
27-06-2014 00:00,355000,2,2.25,1330,2,3,Kenmore,WA 98028,USA
27-06-2014 00:00,750000,4,2.25,3190,2,3,Sammamish,WA 98074,USA
27-06-2014 00:00,235000,3,1.75,1400,1,3,Enumclaw,WA 98022,USA
27-06-2014 00:00,209950,3,1,970,1,4,Federal Way,WA 98023,USA
27-06-2014 00:00,230000,3,1.75,1010,1,5,Covington,WA 98042,USA
27-06-2014 00:00,725000,3,2.5,3580,1.5,3,Maple Valley,WA 98038,USA
27-06-2014 00:00,430000,2,1,1050,1,5,Seattle,WA 98117,USA
27-06-2014 00:00,661500,5,2.5,2500,1,4,Redmond,WA 98052,USA
27-06-2014 00:00,738000,3,3,2630,2,3,Redmond,WA 98052,USA
27-06-2014 00:00,1820000,4,4.5,6640,2,3,Woodinville,WA 98077,USA
27-06-2014 00:00,221000,3,1,910,1,3,Seattle,WA 98148,USA
27-06-2014 00:00,665000,3,2.5,2610,2,3,Woodinville,WA 98072,USA
27-06-2014 00:00,255000,3,2.5,1720,2,3,Auburn,WA 98092,USA
27-06-2014 00:00,1195000,5,2.75,3650,2,5,Mercer Island,WA 98040,USA
27-06-2014 00:00,355000,3,1.75,2040,1,4,Kent,WA 98042,USA
27-06-2014 00:00,755000,5,2.5,3260,1.5,4,Lake Forest Park,WA 98155,USA
27-06-2014 00:00,300000,3,1.5,1590,1,3,Kenmore,WA 98028,USA
27-06-2014 00:00,500000,4,1,1440,1.5,3,Seattle,WA 98107,USA
27-06-2014 00:00,191000,2,1,900,1,5,Seattle,WA 98108,USA
27-06-2014 00:00,315000,6,4,3120,2,4,Seattle,WA 98106,USA
27-06-2014 00:00,415000,3,2.5,1060,2,3,Seattle,WA 98117,USA
27-06-2014 00:00,394000,4,2.5,3000,2,3,Maple Valley,WA 98038,USA
27-06-2014 00:00,490000,3,2.5,2230,2,3,Snoqualmie,WA 98065,USA
27-06-2014 00:00,523460,5,1.75,1890,1.5,3,Seattle,WA 98107,USA
27-06-2014 00:00,550000,4,3.5,4150,2,3,Auburn,WA 98092,USA
27-06-2014 00:00,342000,3,1.75,1780,1,3,Renton,WA 98058,USA
27-06-2014 00:00,560000,4,2.5,2710,2,3,Renton,WA 98059,USA
27-06-2014 00:00,1050000,4,4.25,4390,2,3,Issaquah,WA 98029,USA
27-06-2014 00:00,710000,2,1.5,1640,1.5,5,Seattle,WA 98105,USA
27-06-2014 00:00,1020000,3,2.25,1670,1.5,3,Seattle,WA 98119,USA
27-06-2014 00:00,399950,3,2.5,2570,2,3,Kent,WA 98031,USA
27-06-2014 00:00,480000,2,1,1500,1,3,Seattle,WA 98103,USA
27-06-2014 00:00,410000,3,1,2710,2,4,Burien,WA 98166,USA
27-06-2014 00:00,530000,4,1.75,2860,1,3,Woodinville,WA 98077,USA
27-06-2014 00:00,528000,2,0.75,840,1,4,Vashon,WA 98070,USA
27-06-2014 00:00,469900,4,2.5,2990,2,4,Renton,WA 98058,USA
27-06-2014 00:00,397000,5,1,1170,1,4,Seattle,WA 98125,USA
27-06-2014 00:00,718500,3,1.5,1200,1,3,Seattle,WA 98112,USA
27-06-2014 00:00,195000,2,1,1020,1,3,Seattle,WA 98168,USA
27-06-2014 00:00,285000,2,1,910,1,4,Shoreline,WA 98155,USA
27-06-2014 00:00,295000,1,1,700,1,4,Seattle,WA 98106,USA
27-06-2014 00:00,602000,4,1.75,2420,1,4,Redmond,WA 98053,USA
27-06-2014 00:00,235000,3,1.75,1950,1,3,Renton,WA 98055,USA
27-06-2014 00:00,465000,4,2.5,3060,2,3,Maple Valley,WA 98038,USA
27-06-2014 00:00,234000,4,1,1390,1,3,Kent,WA 98032,USA
27-06-2014 00:00,504200,2,1.5,1200,3,3,Seattle,WA 98103,USA
27-06-2014 00:00,710000,3,2.5,2440,2,3,Redmond,WA 98052,USA
27-06-2014 00:00,589500,3,3.25,2310,2,3,Seattle,WA 98116,USA
27-06-2014 00:00,415000,3,2.75,2600,1.5,3,Skykomish,WA 98288,USA
27-06-2014 00:00,735000,3,2.25,1490,2,3,Seattle,WA 98112,USA
27-06-2014 00:00,427000,3,2.5,2432,2,3,Federal Way,WA 98001,USA
27-06-2014 00:00,982000,4,2.75,3610,2,3,Kirkland,WA 98033,USA
27-06-2014 00:00,459000,4,3,2530,2,3,Burien,WA 98148,USA
27-06-2014 00:00,483453,4,2.75,2790,2,3,North Bend,WA 98045,USA
27-06-2014 00:00,246950,3,3,1670,1,3,Enumclaw,WA 98022,USA
27-06-2014 00:00,235000,1,1.5,1170,2,3,Seattle,WA 98126,USA
27-06-2014 00:00,288790,4,2,1350,3,3,Issaquah,WA 98029,USA
27-06-2014 00:00,229800,2,1.75,1110,2,3,Seattle,WA 98108,USA
27-06-2014 00:00,516500,1,1.25,1100,3,3,Seattle,WA 98112,USA
28-06-2014 00:00,1600000,3,4.25,2820,2,4,Seattle,WA 98112,USA
28-06-2014 00:00,234000,3,1,1040,1,3,Duvall,WA 98019,USA
28-06-2014 00:00,230000,2,1.75,1910,2,3,Maple Valley,WA 98038,USA
28-06-2014 00:00,300000,4,1,1370,1,3,Shoreline,WA 98155,USA
28-06-2014 00:00,470000,3,1.5,1500,1.5,4,Seattle,WA 98117,USA
28-06-2014 00:00,339900,3,1,1200,1,5,Newcastle,WA 98056,USA
28-06-2014 00:00,650000,2,1,1050,1,3,Seattle,WA 98122,USA
28-06-2014 00:00,585000,5,2.5,2670,1.5,4,Seattle,WA 98125,USA
28-06-2014 00:00,699900,4,2.5,2190,1,4,Bellevue,WA 98006,USA
28-06-2014 00:00,598000,4,2.5,3130,2,3,North Bend,WA 98045,USA
28-06-2014 00:00,475000,3,2.5,1700,1,3,Seattle,WA 98126,USA
28-06-2014 00:00,314500,3,1.75,1700,1,3,Maple Valley,WA 98038,USA
29-06-2014 00:00,397000,3,3.5,1360,2,3,Seattle,WA 98144,USA
29-06-2014 00:00,345000,3,2,1610,1,4,Carnation,WA 98014,USA
29-06-2014 00:00,325000,5,2.75,2130,1,3,Seattle,WA 98118,USA
29-06-2014 00:00,265000,3,1,1800,1,5,Renton,WA 98056,USA
29-06-2014 00:00,402000,4,2.75,2950,1,4,Kent,WA 98042,USA
29-06-2014 00:00,835000,3,2.25,2120,2,4,Bellevue,WA 98005,USA
30-06-2014 00:00,780000,4,2.5,3500,2,3,Redmond,WA 98053,USA
30-06-2014 00:00,250000,3,2,1440,1,3,Des Moines,WA 98198,USA
30-06-2014 00:00,1200000,4,2,2120,2,3,Seattle,WA 98112,USA
30-06-2014 00:00,935000,2,2.5,1780,2,5,Bellevue,WA 98004,USA
30-06-2014 00:00,300000,2,1,960,1,3,Shoreline,WA 98155,USA
30-06-2014 00:00,419000,2,1.75,1510,1,3,Redmond,WA 98053,USA
30-06-2014 00:00,410000,1,1.5,1010,1,3,Seattle,WA 98136,USA
30-06-2014 00:00,1165000,3,3,3790,2,3,Seattle,WA 98122,USA
30-06-2014 00:00,461000,3,1.75,3600,2,4,Kirkland,WA 98033,USA
30-06-2014 00:00,385000,3,1.75,1300,1,3,Kirkland,WA 98034,USA
30-06-2014 00:00,669500,4,2.25,2500,1.5,4,Seattle,WA 98117,USA
30-06-2014 00:00,491950,3,2.25,2090,1,3,Seattle,WA 98115,USA
30-06-2014 00:00,1230000,3,1.75,2200,1.5,3,Bellevue,WA 98004,USA
30-06-2014 00:00,560000,3,2.25,2070,1.5,3,Lake Forest Park,WA 98155,USA
30-06-2014 00:00,370000,3,1,1320,1,3,Shoreline,WA 98155,USA
30-06-2014 00:00,263400,4,2,1360,1,3,Auburn,WA 98001,USA
30-06-2014 00:00,100000,2,1,930,1,2,Burien,WA 98166,USA
30-06-2014 00:00,289950,3,2.5,1760,1.5,5,Burien,WA 98148,USA
30-06-2014 00:00,263000,3,1.75,1410,2,3,Maple Valley,WA 98038,USA
30-06-2014 00:00,397500,4,2.5,2570,2,3,Maple Valley,WA 98038,USA
30-06-2014 00:00,245000,3,2.75,1300,1,3,Kent,WA 98030,USA
30-06-2014 00:00,535000,3,1,1580,1,3,Seattle,WA 98199,USA
30-06-2014 00:00,449000,4,2.5,2960,2,3,Maple Valley,WA 98038,USA
30-06-2014 00:00,490000,4,3,2330,2,3,Seattle,WA 98108,USA
30-06-2014 00:00,445800,4,2.25,2070,1,3,Lake Forest Park,WA 98155,USA
30-06-2014 00:00,345000,2,1,970,1,4,Seattle,WA 98126,USA
30-06-2014 00:00,327500,3,2.25,2310,2,3,Kent,WA 98031,USA
30-06-2014 00:00,436500,4,2.5,2290,2,4,Renton,WA 98058,USA
30-06-2014 00:00,550000,3,2.25,1720,1,4,Redmond,WA 98052,USA
30-06-2014 00:00,441000,2,1.5,1190,1,3,Seattle,WA 98115,USA
30-06-2014 00:00,406500,2,1,870,1,4,Seattle,WA 98116,USA
30-06-2014 00:00,243000,2,1.5,1068,2,3,Kenmore,WA 98028,USA
30-06-2014 00:00,359500,4,2.75,2140,2,3,Auburn,WA 98001,USA
30-06-2014 00:00,760000,4,2.5,3300,2,3,Woodinville,WA 98077,USA
30-06-2014 00:00,1925000,5,4.25,4830,2.5,4,Seattle,WA 98144,USA
30-06-2014 00:00,408000,5,3.25,2820,1.5,3,Seattle,WA 98118,USA
30-06-2014 00:00,480000,4,3,2440,2,3,Kenmore,WA 98028,USA
30-06-2014 00:00,875000,4,1.5,1800,1.5,4,Seattle,WA 98103,USA
30-06-2014 00:00,308000,3,1,1010,1,4,Seattle,WA 98118,USA
30-06-2014 00:00,880000,4,2.75,3220,1.5,4,Seattle,WA 98105,USA
30-06-2014 00:00,1730000,5,3.5,5000,2,3,Mercer Island,WA 98040,USA
30-06-2014 00:00,170000,2,1,1200,2,2,Redmond,WA 98053,USA
30-06-2014 00:00,491500,3,2.25,1470,2,3,Issaquah,WA 98029,USA
30-06-2014 00:00,515000,3,2.5,2600,2,3,Kenmore,WA 98028,USA
30-06-2014 00:00,550000,4,1.5,2750,1,2,Renton,WA 98055,USA
30-06-2014 00:00,255000,2,1,1320,1,3,Seattle,WA 98108,USA
30-06-2014 00:00,635000,3,2.5,3350,2,3,Kirkland,WA 98034,USA
30-06-2014 00:00,850000,3,2.5,2650,2,3,Seattle,WA 98119,USA
30-06-2014 00:00,265000,2,2,1860,1,3,Seattle,WA 98178,USA
30-06-2014 00:00,349810,3,1,960,1,4,Shoreline,WA 98155,USA
30-06-2014 00:00,972000,4,1.75,2010,1,5,Seattle,WA 98199,USA
30-06-2014 00:00,235000,2,1,900,1,1,Snoqualmie,WA 98065,USA
30-06-2014 00:00,330000,4,2.5,2340,2,3,Kent,WA 98042,USA
30-06-2014 00:00,500000,4,3,3720,3,3,Renton,WA 98059,USA
30-06-2014 00:00,570000,3,2,1890,1,3,Bellevue,WA 98006,USA
30-06-2014 00:00,1309500,4,2.5,2680,1,3,Normandy Park,WA 98166,USA
30-06-2014 00:00,544000,3,2.5,1460,2,3,Seattle,WA 98117,USA
30-06-2014 00:00,439000,3,2.5,3180,1,3,Renton,WA 98056,USA
30-06-2014 00:00,530000,4,2.25,1980,2,3,Sammamish,WA 98074,USA
30-06-2014 00:00,427500,2,2,1090,3,3,Seattle,WA 98109,USA
30-06-2014 00:00,337000,4,2.5,2230,2,4,Covington,WA 98042,USA
30-06-2014 00:00,1095000,4,2.75,3330,2,4,Kirkland,WA 98033,USA
30-06-2014 00:00,435000,4,2,1880,1,3,Seattle,WA 98144,USA
30-06-2014 00:00,765000,5,3,2870,1,3,Seattle,WA 98103,USA
30-06-2014 00:00,492650,4,1.75,2120,1,3,Shoreline,WA 98177,USA
30-06-2014 00:00,383962,4,2.5,2700,2,3,Tukwila,WA 98168,USA
30-06-2014 00:00,950000,4,2.5,3670,2.5,3,Issaquah,WA 98029,USA
30-06-2014 00:00,457000,3,2.5,1220,2,3,Seattle,WA 98117,USA
30-06-2014 00:00,1510000,5,3.25,4390,2,3,Mercer Island,WA 98040,USA
30-06-2014 00:00,882566,4,2.5,3560,3,3,Redmond,WA 98052,USA
30-06-2014 00:00,963000,4,3.25,3530,2,3,Kirkland,WA 98033,USA
